,Id,State,Country,Lat,Long,Date,ConfirmedCases,Fatalities,pdc
10178,16027,not,Oman,21.0,57.0,21-02-2020,0,0,0
10179,16028,not,Oman,21.0,57.0,22-02-2020,0,0,0
10180,16029,not,Oman,21.0,57.0,23-02-2020,0,0,0
10181,16030,not,Oman,21.0,57.0,24-02-2020,2,0,0
10182,16031,not,Oman,21.0,57.0,25-02-2020,2,0,2
10183,16032,not,Oman,21.0,57.0,26-02-2020,4,0,2
10184,16033,not,Oman,21.0,57.0,27-02-2020,4,0,4
10185,16034,not,Oman,21.0,57.0,28-02-2020,4,0,4
10186,16035,not,Oman,21.0,57.0,29-02-2020,6,0,4
10187,16036,not,Oman,21.0,57.0,01-03-2020,6,0,6
10188,16037,not,Oman,21.0,57.0,02-03-2020,6,0,6
10189,16038,not,Oman,21.0,57.0,03-03-2020,12,0,6
10190,16039,not,Oman,21.0,57.0,04-03-2020,15,0,12
10191,16040,not,Oman,21.0,57.0,05-03-2020,16,0,15
10192,16041,not,Oman,21.0,57.0,06-03-2020,16,0,16
10193,16042,not,Oman,21.0,57.0,07-03-2020,16,0,16
10194,16043,not,Oman,21.0,57.0,08-03-2020,16,0,16
10195,16044,not,Oman,21.0,57.0,09-03-2020,16,0,16
10196,16045,not,Oman,21.0,57.0,10-03-2020,18,0,16
10197,16046,not,Oman,21.0,57.0,11-03-2020,18,0,18
10198,16047,not,Oman,21.0,57.0,12-03-2020,18,0,18
10199,16048,not,Oman,21.0,57.0,13-03-2020,19,0,18
10200,16049,not,Oman,21.0,57.0,14-03-2020,19,0,19
10201,16050,not,Oman,21.0,57.0,15-03-2020,22,0,19
10202,16051,not,Oman,21.0,57.0,16-03-2020,22,0,22
10203,16052,not,Oman,21.0,57.0,17-03-2020,24,0,22
10204,16053,not,Oman,21.0,57.0,18-03-2020,39,0,24
10205,16054,not,Oman,21.0,57.0,19-03-2020,48,0,39
10206,16055,not,Oman,21.0,57.0,20-03-2020,48,0,48
10207,16090,not,Pakistan,30.3753,69.3451,22-01-2020,0,0,2
10208,16091,not,Pakistan,30.3753,69.3451,23-01-2020,0,0,0
10209,16092,not,Pakistan,30.3753,69.3451,24-01-2020,0,0,0
10210,16093,not,Pakistan,30.3753,69.3451,25-01-2020,0,0,0
10211,16094,not,Pakistan,30.3753,69.3451,26-01-2020,0,0,0
10212,16095,not,Pakistan,30.3753,69.3451,27-01-2020,0,0,0
10213,16096,not,Pakistan,30.3753,69.3451,28-01-2020,0,0,0
10214,16097,not,Pakistan,30.3753,69.3451,29-01-2020,0,0,0
10215,16098,not,Pakistan,30.3753,69.3451,30-01-2020,0,0,0
10216,16099,not,Pakistan,30.3753,69.3451,31-01-2020,0,0,0
10217,16100,not,Pakistan,30.3753,69.3451,01-02-2020,0,0,0
10218,16101,not,Pakistan,30.3753,69.3451,02-02-2020,0,0,0
10219,16102,not,Pakistan,30.3753,69.3451,03-02-2020,0,0,0
10220,16103,not,Pakistan,30.3753,69.3451,04-02-2020,0,0,0
10221,16104,not,Pakistan,30.3753,69.3451,05-02-2020,0,0,0
10222,16105,not,Pakistan,30.3753,69.3451,06-02-2020,0,0,0
10223,16106,not,Pakistan,30.3753,69.3451,07-02-2020,0,0,0
10224,16107,not,Pakistan,30.3753,69.3451,08-02-2020,0,0,0
10225,16108,not,Pakistan,30.3753,69.3451,09-02-2020,0,0,0
10226,16109,not,Pakistan,30.3753,69.3451,10-02-2020,0,0,0
10227,16110,not,Pakistan,30.3753,69.3451,11-02-2020,0,0,0
10228,16111,not,Pakistan,30.3753,69.3451,12-02-2020,0,0,0
10229,16112,not,Pakistan,30.3753,69.3451,13-02-2020,0,0,0
10230,16113,not,Pakistan,30.3753,69.3451,14-02-2020,0,0,0
10231,16114,not,Pakistan,30.3753,69.3451,15-02-2020,0,0,0
10232,16115,not,Pakistan,30.3753,69.3451,16-02-2020,0,0,0
10233,16116,not,Pakistan,30.3753,69.3451,17-02-2020,0,0,0
10234,16117,not,Pakistan,30.3753,69.3451,18-02-2020,0,0,0
10235,16118,not,Pakistan,30.3753,69.3451,19-02-2020,0,0,0
10236,16119,not,Pakistan,30.3753,69.3451,20-02-2020,0,0,0
10237,16120,not,Pakistan,30.3753,69.3451,21-02-2020,0,0,0
10238,16121,not,Pakistan,30.3753,69.3451,22-02-2020,0,0,0
10239,16122,not,Pakistan,30.3753,69.3451,23-02-2020,0,0,0
10240,16123,not,Pakistan,30.3753,69.3451,24-02-2020,0,0,0
10241,16124,not,Pakistan,30.3753,69.3451,25-02-2020,0,0,0
10242,16125,not,Pakistan,30.3753,69.3451,26-02-2020,2,0,0
10243,16126,not,Pakistan,30.3753,69.3451,27-02-2020,2,0,2
10244,16127,not,Pakistan,30.3753,69.3451,28-02-2020,2,0,2
10245,16128,not,Pakistan,30.3753,69.3451,29-02-2020,4,0,2
10246,16129,not,Pakistan,30.3753,69.3451,01-03-2020,4,0,4
10247,16130,not,Pakistan,30.3753,69.3451,02-03-2020,4,0,4
10248,16131,not,Pakistan,30.3753,69.3451,03-03-2020,5,0,4
10249,16132,not,Pakistan,30.3753,69.3451,04-03-2020,5,0,5
10250,16133,not,Pakistan,30.3753,69.3451,05-03-2020,5,0,5
10251,16134,not,Pakistan,30.3753,69.3451,06-03-2020,6,0,5
10252,16135,not,Pakistan,30.3753,69.3451,07-03-2020,6,0,6
10253,16136,not,Pakistan,30.3753,69.3451,08-03-2020,6,0,6
10254,16137,not,Pakistan,30.3753,69.3451,09-03-2020,6,0,6
10255,16138,not,Pakistan,30.3753,69.3451,10-03-2020,16,0,6
10256,16139,not,Pakistan,30.3753,69.3451,11-03-2020,19,0,16
10257,16140,not,Pakistan,30.3753,69.3451,12-03-2020,20,0,19
10258,16141,not,Pakistan,30.3753,69.3451,13-03-2020,28,0,20
10259,16142,not,Pakistan,30.3753,69.3451,14-03-2020,31,0,28
10260,16143,not,Pakistan,30.3753,69.3451,15-03-2020,53,0,31
10261,16144,not,Pakistan,30.3753,69.3451,16-03-2020,136,0,53
10262,16145,not,Pakistan,30.3753,69.3451,17-03-2020,236,0,136
10263,16146,not,Pakistan,30.3753,69.3451,18-03-2020,299,0,236
10264,16147,not,Pakistan,30.3753,69.3451,19-03-2020,454,2,299
10265,16148,not,Pakistan,30.3753,69.3451,20-03-2020,501,3,454
10266,16183,not,Panama,8.538,-80.7821,22-01-2020,0,0,2
10267,16184,not,Panama,8.538,-80.7821,23-01-2020,0,0,0
10268,16185,not,Panama,8.538,-80.7821,24-01-2020,0,0,0
10269,16186,not,Panama,8.538,-80.7821,25-01-2020,0,0,0
10270,16187,not,Panama,8.538,-80.7821,26-01-2020,0,0,0
10271,16188,not,Panama,8.538,-80.7821,27-01-2020,0,0,0
10272,16189,not,Panama,8.538,-80.7821,28-01-2020,0,0,0
10273,16190,not,Panama,8.538,-80.7821,29-01-2020,0,0,0
10274,16191,not,Panama,8.538,-80.7821,30-01-2020,0,0,0
10275,16192,not,Panama,8.538,-80.7821,31-01-2020,0,0,0
10276,16193,not,Panama,8.538,-80.7821,01-02-2020,0,0,0
10277,16194,not,Panama,8.538,-80.7821,02-02-2020,0,0,0
10278,16195,not,Panama,8.538,-80.7821,03-02-2020,0,0,0
10279,16196,not,Panama,8.538,-80.7821,04-02-2020,0,0,0
10280,16197,not,Panama,8.538,-80.7821,05-02-2020,0,0,0
10281,16198,not,Panama,8.538,-80.7821,06-02-2020,0,0,0
10282,16199,not,Panama,8.538,-80.7821,07-02-2020,0,0,0
10283,16200,not,Panama,8.538,-80.7821,08-02-2020,0,0,0
10284,16201,not,Panama,8.538,-80.7821,09-02-2020,0,0,0
10285,16202,not,Panama,8.538,-80.7821,10-02-2020,0,0,0
10286,16203,not,Panama,8.538,-80.7821,11-02-2020,0,0,0
10287,16204,not,Panama,8.538,-80.7821,12-02-2020,0,0,0
10288,16205,not,Panama,8.538,-80.7821,13-02-2020,0,0,0
10289,16206,not,Panama,8.538,-80.7821,14-02-2020,0,0,0
10290,16207,not,Panama,8.538,-80.7821,15-02-2020,0,0,0
10291,16208,not,Panama,8.538,-80.7821,16-02-2020,0,0,0
10292,16209,not,Panama,8.538,-80.7821,17-02-2020,0,0,0
10293,16210,not,Panama,8.538,-80.7821,18-02-2020,0,0,0
10294,16211,not,Panama,8.538,-80.7821,19-02-2020,0,0,0
10295,16212,not,Panama,8.538,-80.7821,20-02-2020,0,0,0
10296,16213,not,Panama,8.538,-80.7821,21-02-2020,0,0,0
10297,16214,not,Panama,8.538,-80.7821,22-02-2020,0,0,0
10298,16215,not,Panama,8.538,-80.7821,23-02-2020,0,0,0
10299,16216,not,Panama,8.538,-80.7821,24-02-2020,0,0,0
10300,16217,not,Panama,8.538,-80.7821,25-02-2020,0,0,0
10301,16218,not,Panama,8.538,-80.7821,26-02-2020,0,0,0
10302,16219,not,Panama,8.538,-80.7821,27-02-2020,0,0,0
10303,16220,not,Panama,8.538,-80.7821,28-02-2020,0,0,0
10304,16221,not,Panama,8.538,-80.7821,29-02-2020,0,0,0
10305,16222,not,Panama,8.538,-80.7821,01-03-2020,0,0,0
10306,16223,not,Panama,8.538,-80.7821,02-03-2020,0,0,0
10307,16224,not,Panama,8.538,-80.7821,03-03-2020,0,0,0
10308,16225,not,Panama,8.538,-80.7821,04-03-2020,0,0,0
10309,16226,not,Panama,8.538,-80.7821,05-03-2020,0,0,0
10310,16227,not,Panama,8.538,-80.7821,06-03-2020,0,0,0
10311,16228,not,Panama,8.538,-80.7821,07-03-2020,0,0,0
10312,16229,not,Panama,8.538,-80.7821,08-03-2020,0,0,0
10313,16230,not,Panama,8.538,-80.7821,09-03-2020,0,0,0
10314,16231,not,Panama,8.538,-80.7821,10-03-2020,1,0,0
10315,16232,not,Panama,8.538,-80.7821,11-03-2020,8,1,1
10316,16233,not,Panama,8.538,-80.7821,12-03-2020,11,1,8
10317,16234,not,Panama,8.538,-80.7821,13-03-2020,27,1,11
10318,16235,not,Panama,8.538,-80.7821,14-03-2020,36,1,27
10319,16236,not,Panama,8.538,-80.7821,15-03-2020,43,1,36
10320,16237,not,Panama,8.538,-80.7821,16-03-2020,55,1,43
10321,16238,not,Panama,8.538,-80.7821,17-03-2020,69,1,55
10322,16239,not,Panama,8.538,-80.7821,18-03-2020,86,1,69
10323,16240,not,Panama,8.538,-80.7821,19-03-2020,109,1,86
10324,16241,not,Panama,8.538,-80.7821,20-03-2020,137,1,109
10325,16276,not,Paraguay,-23.4425,-58.4438,22-01-2020,0,0,2
10326,16277,not,Paraguay,-23.4425,-58.4438,23-01-2020,0,0,0
10327,16278,not,Paraguay,-23.4425,-58.4438,24-01-2020,0,0,0
10328,16279,not,Paraguay,-23.4425,-58.4438,25-01-2020,0,0,0
10329,16280,not,Paraguay,-23.4425,-58.4438,26-01-2020,0,0,0
10330,16281,not,Paraguay,-23.4425,-58.4438,27-01-2020,0,0,0
10331,16282,not,Paraguay,-23.4425,-58.4438,28-01-2020,0,0,0
10332,16283,not,Paraguay,-23.4425,-58.4438,29-01-2020,0,0,0
10333,16284,not,Paraguay,-23.4425,-58.4438,30-01-2020,0,0,0
10334,16285,not,Paraguay,-23.4425,-58.4438,31-01-2020,0,0,0
10335,16286,not,Paraguay,-23.4425,-58.4438,01-02-2020,0,0,0
10336,16287,not,Paraguay,-23.4425,-58.4438,02-02-2020,0,0,0
10337,16288,not,Paraguay,-23.4425,-58.4438,03-02-2020,0,0,0
10338,16289,not,Paraguay,-23.4425,-58.4438,04-02-2020,0,0,0
10339,16290,not,Paraguay,-23.4425,-58.4438,05-02-2020,0,0,0
10340,16291,not,Paraguay,-23.4425,-58.4438,06-02-2020,0,0,0
10341,16292,not,Paraguay,-23.4425,-58.4438,07-02-2020,0,0,0
10342,16293,not,Paraguay,-23.4425,-58.4438,08-02-2020,0,0,0
10343,16294,not,Paraguay,-23.4425,-58.4438,09-02-2020,0,0,0
10344,16295,not,Paraguay,-23.4425,-58.4438,10-02-2020,0,0,0
10345,16296,not,Paraguay,-23.4425,-58.4438,11-02-2020,0,0,0
10346,16297,not,Paraguay,-23.4425,-58.4438,12-02-2020,0,0,0
10347,16298,not,Paraguay,-23.4425,-58.4438,13-02-2020,0,0,0
10348,16299,not,Paraguay,-23.4425,-58.4438,14-02-2020,0,0,0
10349,16300,not,Paraguay,-23.4425,-58.4438,15-02-2020,0,0,0
10350,16301,not,Paraguay,-23.4425,-58.4438,16-02-2020,0,0,0
10351,16302,not,Paraguay,-23.4425,-58.4438,17-02-2020,0,0,0
10352,16303,not,Paraguay,-23.4425,-58.4438,18-02-2020,0,0,0
10353,16304,not,Paraguay,-23.4425,-58.4438,19-02-2020,0,0,0
10354,16305,not,Paraguay,-23.4425,-58.4438,20-02-2020,0,0,0
10355,16306,not,Paraguay,-23.4425,-58.4438,21-02-2020,0,0,0
10356,16307,not,Paraguay,-23.4425,-58.4438,22-02-2020,0,0,0
10357,16308,not,Paraguay,-23.4425,-58.4438,23-02-2020,0,0,0
10358,16309,not,Paraguay,-23.4425,-58.4438,24-02-2020,0,0,0
10359,16310,not,Paraguay,-23.4425,-58.4438,25-02-2020,0,0,0
10360,16311,not,Paraguay,-23.4425,-58.4438,26-02-2020,0,0,0
10361,16312,not,Paraguay,-23.4425,-58.4438,27-02-2020,0,0,0
10362,16313,not,Paraguay,-23.4425,-58.4438,28-02-2020,0,0,0
10363,16314,not,Paraguay,-23.4425,-58.4438,29-02-2020,0,0,0
10364,16315,not,Paraguay,-23.4425,-58.4438,01-03-2020,0,0,0
10365,16316,not,Paraguay,-23.4425,-58.4438,02-03-2020,0,0,0
10366,16317,not,Paraguay,-23.4425,-58.4438,03-03-2020,0,0,0
10367,16318,not,Paraguay,-23.4425,-58.4438,04-03-2020,0,0,0
10368,16319,not,Paraguay,-23.4425,-58.4438,05-03-2020,0,0,0
10369,16320,not,Paraguay,-23.4425,-58.4438,06-03-2020,0,0,0
10370,16321,not,Paraguay,-23.4425,-58.4438,07-03-2020,0,0,0
10371,16322,not,Paraguay,-23.4425,-58.4438,08-03-2020,1,0,0
10372,16323,not,Paraguay,-23.4425,-58.4438,09-03-2020,1,0,1
10373,16324,not,Paraguay,-23.4425,-58.4438,10-03-2020,1,0,1
10374,16325,not,Paraguay,-23.4425,-58.4438,11-03-2020,5,0,1
10375,16326,not,Paraguay,-23.4425,-58.4438,12-03-2020,5,0,5
10376,16327,not,Paraguay,-23.4425,-58.4438,13-03-2020,6,0,5
10377,16328,not,Paraguay,-23.4425,-58.4438,14-03-2020,6,0,6
10378,16329,not,Paraguay,-23.4425,-58.4438,15-03-2020,6,0,6
10379,16330,not,Paraguay,-23.4425,-58.4438,16-03-2020,8,0,6
10380,16331,not,Paraguay,-23.4425,-58.4438,17-03-2020,9,0,8
10381,16332,not,Paraguay,-23.4425,-58.4438,18-03-2020,11,0,9
10382,16333,not,Paraguay,-23.4425,-58.4438,19-03-2020,11,0,11
10383,16334,not,Paraguay,-23.4425,-58.4438,20-03-2020,13,0,11
10384,16369,not,Peru,-9.19,-75.0152,22-01-2020,0,0,2
10385,16370,not,Peru,-9.19,-75.0152,23-01-2020,0,0,0
10386,16371,not,Peru,-9.19,-75.0152,24-01-2020,0,0,0
10387,16372,not,Peru,-9.19,-75.0152,25-01-2020,0,0,0
10388,16373,not,Peru,-9.19,-75.0152,26-01-2020,0,0,0
10389,16374,not,Peru,-9.19,-75.0152,27-01-2020,0,0,0
10390,16375,not,Peru,-9.19,-75.0152,28-01-2020,0,0,0
10391,16376,not,Peru,-9.19,-75.0152,29-01-2020,0,0,0
10392,16377,not,Peru,-9.19,-75.0152,30-01-2020,0,0,0
10393,16378,not,Peru,-9.19,-75.0152,31-01-2020,0,0,0
10394,16379,not,Peru,-9.19,-75.0152,01-02-2020,0,0,0
10395,16380,not,Peru,-9.19,-75.0152,02-02-2020,0,0,0
10396,16381,not,Peru,-9.19,-75.0152,03-02-2020,0,0,0
10397,16382,not,Peru,-9.19,-75.0152,04-02-2020,0,0,0
10398,16383,not,Peru,-9.19,-75.0152,05-02-2020,0,0,0
10399,16384,not,Peru,-9.19,-75.0152,06-02-2020,0,0,0
10400,16385,not,Peru,-9.19,-75.0152,07-02-2020,0,0,0
10401,16386,not,Peru,-9.19,-75.0152,08-02-2020,0,0,0
10402,16387,not,Peru,-9.19,-75.0152,09-02-2020,0,0,0
10403,16388,not,Peru,-9.19,-75.0152,10-02-2020,0,0,0
10404,16389,not,Peru,-9.19,-75.0152,11-02-2020,0,0,0
10405,16390,not,Peru,-9.19,-75.0152,12-02-2020,0,0,0
10406,16391,not,Peru,-9.19,-75.0152,13-02-2020,0,0,0
10407,16392,not,Peru,-9.19,-75.0152,14-02-2020,0,0,0
10408,16393,not,Peru,-9.19,-75.0152,15-02-2020,0,0,0
10409,16394,not,Peru,-9.19,-75.0152,16-02-2020,0,0,0
10410,16395,not,Peru,-9.19,-75.0152,17-02-2020,0,0,0
10411,16396,not,Peru,-9.19,-75.0152,18-02-2020,0,0,0
10412,16397,not,Peru,-9.19,-75.0152,19-02-2020,0,0,0
10413,16398,not,Peru,-9.19,-75.0152,20-02-2020,0,0,0
10414,16399,not,Peru,-9.19,-75.0152,21-02-2020,0,0,0
10415,16400,not,Peru,-9.19,-75.0152,22-02-2020,0,0,0
10416,16401,not,Peru,-9.19,-75.0152,23-02-2020,0,0,0
10417,16402,not,Peru,-9.19,-75.0152,24-02-2020,0,0,0
10418,16403,not,Peru,-9.19,-75.0152,25-02-2020,0,0,0
10419,16404,not,Peru,-9.19,-75.0152,26-02-2020,0,0,0
10420,16405,not,Peru,-9.19,-75.0152,27-02-2020,0,0,0
10421,16406,not,Peru,-9.19,-75.0152,28-02-2020,0,0,0
10422,16407,not,Peru,-9.19,-75.0152,29-02-2020,0,0,0
10423,16408,not,Peru,-9.19,-75.0152,01-03-2020,0,0,0
10424,16409,not,Peru,-9.19,-75.0152,02-03-2020,0,0,0
10425,16410,not,Peru,-9.19,-75.0152,03-03-2020,0,0,0
10426,16411,not,Peru,-9.19,-75.0152,04-03-2020,0,0,0
10427,16412,not,Peru,-9.19,-75.0152,05-03-2020,0,0,0
10428,16413,not,Peru,-9.19,-75.0152,06-03-2020,1,0,0
10429,16414,not,Peru,-9.19,-75.0152,07-03-2020,1,0,1
10430,16415,not,Peru,-9.19,-75.0152,08-03-2020,6,0,1
10431,16416,not,Peru,-9.19,-75.0152,09-03-2020,7,0,6
10432,16417,not,Peru,-9.19,-75.0152,10-03-2020,11,0,7
10433,16418,not,Peru,-9.19,-75.0152,11-03-2020,11,0,11
10434,16419,not,Peru,-9.19,-75.0152,12-03-2020,15,0,11
10435,16420,not,Peru,-9.19,-75.0152,13-03-2020,28,0,15
10436,16421,not,Peru,-9.19,-75.0152,14-03-2020,38,0,28
10437,16422,not,Peru,-9.19,-75.0152,15-03-2020,43,0,38
10438,16423,not,Peru,-9.19,-75.0152,16-03-2020,86,0,43
10439,16424,not,Peru,-9.19,-75.0152,17-03-2020,117,0,86
10440,16425,not,Peru,-9.19,-75.0152,18-03-2020,145,0,117
10441,16426,not,Peru,-9.19,-75.0152,19-03-2020,234,0,145
10442,16427,not,Peru,-9.19,-75.0152,20-03-2020,234,3,234
10443,16462,not,Philippines,13.0,122.0,22-01-2020,0,0,2
10444,16463,not,Philippines,13.0,122.0,23-01-2020,0,0,0
10445,16464,not,Philippines,13.0,122.0,24-01-2020,0,0,0
10446,16465,not,Philippines,13.0,122.0,25-01-2020,0,0,0
10447,16466,not,Philippines,13.0,122.0,26-01-2020,0,0,0
10448,16467,not,Philippines,13.0,122.0,27-01-2020,0,0,0
10449,16468,not,Philippines,13.0,122.0,28-01-2020,0,0,0
10450,16469,not,Philippines,13.0,122.0,29-01-2020,0,0,0
10451,16470,not,Philippines,13.0,122.0,30-01-2020,1,0,0
10452,16471,not,Philippines,13.0,122.0,31-01-2020,1,0,1
10453,16472,not,Philippines,13.0,122.0,01-02-2020,1,0,1
10454,16473,not,Philippines,13.0,122.0,02-02-2020,2,1,1
10455,16474,not,Philippines,13.0,122.0,03-02-2020,2,1,2
10456,16475,not,Philippines,13.0,122.0,04-02-2020,2,1,2
10457,16476,not,Philippines,13.0,122.0,05-02-2020,2,1,2
10458,16477,not,Philippines,13.0,122.0,06-02-2020,2,1,2
10459,16478,not,Philippines,13.0,122.0,07-02-2020,3,1,2
10460,16479,not,Philippines,13.0,122.0,08-02-2020,3,1,3
10461,16480,not,Philippines,13.0,122.0,09-02-2020,3,1,3
10462,16481,not,Philippines,13.0,122.0,10-02-2020,3,1,3
10463,16482,not,Philippines,13.0,122.0,11-02-2020,3,1,3
10464,16483,not,Philippines,13.0,122.0,12-02-2020,3,1,3
10465,16484,not,Philippines,13.0,122.0,13-02-2020,3,1,3
10466,16485,not,Philippines,13.0,122.0,14-02-2020,3,1,3
10467,16486,not,Philippines,13.0,122.0,15-02-2020,3,1,3
10468,16487,not,Philippines,13.0,122.0,16-02-2020,3,1,3
10469,16488,not,Philippines,13.0,122.0,17-02-2020,3,1,3
10470,16489,not,Philippines,13.0,122.0,18-02-2020,3,1,3
10471,16490,not,Philippines,13.0,122.0,19-02-2020,3,1,3
10472,16491,not,Philippines,13.0,122.0,20-02-2020,3,1,3
10473,16492,not,Philippines,13.0,122.0,21-02-2020,3,1,3
10474,16493,not,Philippines,13.0,122.0,22-02-2020,3,1,3
10475,16494,not,Philippines,13.0,122.0,23-02-2020,3,1,3
10476,16495,not,Philippines,13.0,122.0,24-02-2020,3,1,3
10477,16496,not,Philippines,13.0,122.0,25-02-2020,3,1,3
10478,16497,not,Philippines,13.0,122.0,26-02-2020,3,1,3
10479,16498,not,Philippines,13.0,122.0,27-02-2020,3,1,3
10480,16499,not,Philippines,13.0,122.0,28-02-2020,3,1,3
10481,16500,not,Philippines,13.0,122.0,29-02-2020,3,1,3
10482,16501,not,Philippines,13.0,122.0,01-03-2020,3,1,3
10483,16502,not,Philippines,13.0,122.0,02-03-2020,3,1,3
10484,16503,not,Philippines,13.0,122.0,03-03-2020,3,1,3
10485,16504,not,Philippines,13.0,122.0,04-03-2020,3,1,3
10486,16505,not,Philippines,13.0,122.0,05-03-2020,3,1,3
10487,16506,not,Philippines,13.0,122.0,06-03-2020,5,1,3
10488,16507,not,Philippines,13.0,122.0,07-03-2020,6,1,5
10489,16508,not,Philippines,13.0,122.0,08-03-2020,10,1,6
10490,16509,not,Philippines,13.0,122.0,09-03-2020,20,1,10
10491,16510,not,Philippines,13.0,122.0,10-03-2020,33,1,20
10492,16511,not,Philippines,13.0,122.0,11-03-2020,49,1,33
10493,16512,not,Philippines,13.0,122.0,12-03-2020,52,2,49
10494,16513,not,Philippines,13.0,122.0,13-03-2020,64,5,52
10495,16514,not,Philippines,13.0,122.0,14-03-2020,111,8,64
10496,16515,not,Philippines,13.0,122.0,15-03-2020,140,11,111
10497,16516,not,Philippines,13.0,122.0,16-03-2020,142,12,140
10498,16517,not,Philippines,13.0,122.0,17-03-2020,187,12,142
10499,16518,not,Philippines,13.0,122.0,18-03-2020,202,19,187
10500,16519,not,Philippines,13.0,122.0,19-03-2020,217,17,202
10501,16520,not,Philippines,13.0,122.0,20-03-2020,230,18,217
10502,16555,not,Poland,51.9194,19.1451,22-01-2020,0,0,2
10503,16556,not,Poland,51.9194,19.1451,23-01-2020,0,0,0
10504,16557,not,Poland,51.9194,19.1451,24-01-2020,0,0,0
10505,16558,not,Poland,51.9194,19.1451,25-01-2020,0,0,0
10506,16559,not,Poland,51.9194,19.1451,26-01-2020,0,0,0
10507,16560,not,Poland,51.9194,19.1451,27-01-2020,0,0,0
10508,16561,not,Poland,51.9194,19.1451,28-01-2020,0,0,0
10509,16562,not,Poland,51.9194,19.1451,29-01-2020,0,0,0
10510,16563,not,Poland,51.9194,19.1451,30-01-2020,0,0,0
10511,16564,not,Poland,51.9194,19.1451,31-01-2020,0,0,0
10512,16565,not,Poland,51.9194,19.1451,01-02-2020,0,0,0
10513,16566,not,Poland,51.9194,19.1451,02-02-2020,0,0,0
10514,16567,not,Poland,51.9194,19.1451,03-02-2020,0,0,0
10515,16568,not,Poland,51.9194,19.1451,04-02-2020,0,0,0
10516,16569,not,Poland,51.9194,19.1451,05-02-2020,0,0,0
10517,16570,not,Poland,51.9194,19.1451,06-02-2020,0,0,0
10518,16571,not,Poland,51.9194,19.1451,07-02-2020,0,0,0
10519,16572,not,Poland,51.9194,19.1451,08-02-2020,0,0,0
10520,16573,not,Poland,51.9194,19.1451,09-02-2020,0,0,0
10521,16574,not,Poland,51.9194,19.1451,10-02-2020,0,0,0
10522,16575,not,Poland,51.9194,19.1451,11-02-2020,0,0,0
10523,16576,not,Poland,51.9194,19.1451,12-02-2020,0,0,0
10524,16577,not,Poland,51.9194,19.1451,13-02-2020,0,0,0
10525,16578,not,Poland,51.9194,19.1451,14-02-2020,0,0,0
10526,16579,not,Poland,51.9194,19.1451,15-02-2020,0,0,0
10527,16580,not,Poland,51.9194,19.1451,16-02-2020,0,0,0
10528,16581,not,Poland,51.9194,19.1451,17-02-2020,0,0,0
10529,16582,not,Poland,51.9194,19.1451,18-02-2020,0,0,0
10530,16583,not,Poland,51.9194,19.1451,19-02-2020,0,0,0
10531,16584,not,Poland,51.9194,19.1451,20-02-2020,0,0,0
10532,16585,not,Poland,51.9194,19.1451,21-02-2020,0,0,0
10533,16586,not,Poland,51.9194,19.1451,22-02-2020,0,0,0
10534,16587,not,Poland,51.9194,19.1451,23-02-2020,0,0,0
10535,16588,not,Poland,51.9194,19.1451,24-02-2020,0,0,0
10536,16589,not,Poland,51.9194,19.1451,25-02-2020,0,0,0
10537,16590,not,Poland,51.9194,19.1451,26-02-2020,0,0,0
10538,16591,not,Poland,51.9194,19.1451,27-02-2020,0,0,0
10539,16592,not,Poland,51.9194,19.1451,28-02-2020,0,0,0
10540,16593,not,Poland,51.9194,19.1451,29-02-2020,0,0,0
10541,16594,not,Poland,51.9194,19.1451,01-03-2020,0,0,0
10542,16595,not,Poland,51.9194,19.1451,02-03-2020,0,0,0
10543,16596,not,Poland,51.9194,19.1451,03-03-2020,0,0,0
10544,16597,not,Poland,51.9194,19.1451,04-03-2020,1,0,0
10545,16598,not,Poland,51.9194,19.1451,05-03-2020,1,0,1
10546,16599,not,Poland,51.9194,19.1451,06-03-2020,5,0,1
10547,16600,not,Poland,51.9194,19.1451,07-03-2020,5,0,5
10548,16601,not,Poland,51.9194,19.1451,08-03-2020,11,0,5
10549,16602,not,Poland,51.9194,19.1451,09-03-2020,16,0,11
10550,16603,not,Poland,51.9194,19.1451,10-03-2020,22,0,16
10551,16604,not,Poland,51.9194,19.1451,11-03-2020,31,0,22
10552,16605,not,Poland,51.9194,19.1451,12-03-2020,49,1,31
10553,16606,not,Poland,51.9194,19.1451,13-03-2020,68,2,49
10554,16607,not,Poland,51.9194,19.1451,14-03-2020,103,3,68
10555,16608,not,Poland,51.9194,19.1451,15-03-2020,119,3,103
10556,16609,not,Poland,51.9194,19.1451,16-03-2020,177,4,119
10557,16610,not,Poland,51.9194,19.1451,17-03-2020,238,5,177
10558,16611,not,Poland,51.9194,19.1451,18-03-2020,251,5,238
10559,16612,not,Poland,51.9194,19.1451,19-03-2020,355,5,251
10560,16613,not,Poland,51.9194,19.1451,20-03-2020,425,5,355
10561,16648,not,Portugal,39.3999,-8.2245,22-01-2020,0,0,2
10562,16649,not,Portugal,39.3999,-8.2245,23-01-2020,0,0,0
10563,16650,not,Portugal,39.3999,-8.2245,24-01-2020,0,0,0
10564,16651,not,Portugal,39.3999,-8.2245,25-01-2020,0,0,0
10565,16652,not,Portugal,39.3999,-8.2245,26-01-2020,0,0,0
10566,16653,not,Portugal,39.3999,-8.2245,27-01-2020,0,0,0
10567,16654,not,Portugal,39.3999,-8.2245,28-01-2020,0,0,0
